Date,Close
4/8/2020 16:00:00,3.18
4/9/2020 16:00:00,3.23
4/13/2020 16:00:00,3.21
4/14/2020 16:00:00,3.14
4/15/2020 16:00:00,3.04
4/16/2020 16:00:00,2.87
4/17/2020 16:00:00,2.87
4/20/2020 16:00:00,2.99
4/21/2020 16:00:00,2.89
4/22/2020 16:00:00,2.89
4/23/2020 16:00:00,2.9
4/24/2020 16:00:00,2.87
4/27/2020 16:00:00,3.07
4/28/2020 16:00:00,3.43
4/29/2020 16:00:00,3.8
4/30/2020 16:00:00,3.5
5/1/2020 16:00:00,3.4
5/4/2020 16:00:00,3.06
5/5/2020 16:00:00,2.95
5/6/2020 16:00:00,2.88
5/7/2020 16:00:00,2.89
5/8/2020 16:00:00,3.05
5/11/2020 16:00:00,2.95
5/12/2020 16:00:00,2.83
5/13/2020 16:00:00,2.52
5/14/2020 16:00:00,2.57
5/15/2020 16:00:00,2.39
5/19/2020 16:00:00,2.75
5/20/2020 16:00:00,2.92
5/21/2020 16:00:00,2.83
5/22/2020 16:00:00,2.78
5/25/2020 16:00:00,2.79
5/26/2020 16:00:00,2.94
5/27/2020 16:00:00,2.92
5/28/2020 16:00:00,2.89
5/29/2020 16:00:00,2.85
6/1/2020 16:00:00,2.88
6/2/2020 16:00:00,3
6/3/2020 16:00:00,3.28
6/4/2020 16:00:00,3.38
6/5/2020 16:00:00,3.72
6/8/2020 16:00:00,4.3
6/9/2020 16:00:00,3.89
6/10/2020 16:00:00,3.71
6/11/2020 16:00:00,3.3
6/12/2020 16:00:00,3.54
6/15/2020 16:00:00,3.36
6/16/2020 16:00:00,3.52
6/17/2020 16:00:00,3.46
6/18/2020 16:00:00,3.39
6/19/2020 16:00:00,3.34
6/22/2020 16:00:00,3.31
6/23/2020 16:00:00,3.3
6/24/2020 16:00:00,3.1
6/25/2020 16:00:00,3.06
6/26/2020 16:00:00,2.93
6/29/2020 16:00:00,3
6/30/2020 16:00:00,2.98
7/2/2020 16:00:00,2.89
7/3/2020 16:00:00,2.9
7/6/2020 16:00:00,2.82
7/7/2020 16:00:00,2.66
7/8/2020 16:00:00,2.58
7/9/2020 16:00:00,2.48
7/10/2020 16:00:00,2.55
7/13/2020 16:00:00,2.52
7/14/2020 16:00:00,2.45
7/15/2020 16:00:00,2.78
7/16/2020 16:00:00,2.69
7/17/2020 16:00:00,2.59
7/20/2020 16:00:00,2.55
7/21/2020 16:00:00,2.54
7/22/2020 16:00:00,2.48
7/23/2020 16:00:00,2.48
7/24/2020 16:00:00,2.45
7/27/2020 16:00:00,2.37
7/28/2020 16:00:00,2.4
7/29/2020 16:00:00,2.4
7/30/2020 16:00:00,2.4
7/31/2020 16:00:00,2.36
8/4/2020 16:00:00,2.32
8/5/2020 16:00:00,2.32
8/6/2020 16:00:00,2.32
8/7/2020 16:00:00,2.3
8/10/2020 16:00:00,2.4
8/11/2020 16:00:00,2.57
8/12/2020 16:00:00,2.51
8/13/2020 16:00:00,2.82
8/14/2020 16:00:00,2.73
8/17/2020 16:00:00,2.64
8/18/2020 16:00:00,2.61
8/19/2020 16:00:00,2.6
8/20/2020 16:00:00,2.56
8/21/2020 16:00:00,2.41
8/24/2020 16:00:00,2.63
8/25/2020 16:00:00,2.57
8/26/2020 16:00:00,2.53
8/27/2020 16:00:00,2.62
8/28/2020 16:00:00,2.76
8/31/2020 16:00:00,2.7
9/1/2020 16:00:00,2.62
9/2/2020 16:00:00,2.64
9/3/2020 16:00:00,2.63
9/4/2020 16:00:00,2.64
9/8/2020 16:00:00,2.6
9/9/2020 16:00:00,2.59
9/10/2020 16:00:00,2.58
9/11/2020 16:00:00,2.52
9/14/2020 16:00:00,2.52
9/15/2020 16:00:00,2.53
9/16/2020 16:00:00,2.6
9/17/2020 16:00:00,2.58
9/18/2020 16:00:00,2.51
9/21/2020 16:00:00,2.41
9/22/2020 16:00:00,2.38
9/23/2020 16:00:00,2.31
9/24/2020 16:00:00,2.22
9/25/2020 16:00:00,2.28
9/28/2020 16:00:00,2.26
9/29/2020 16:00:00,2.21
9/30/2020 16:00:00,2.21
10/1/2020 16:00:00,2.2
10/2/2020 16:00:00,2.17
10/5/2020 16:00:00,2.19
10/6/2020 16:00:00,2.21
10/7/2020 16:00:00,2.28
10/8/2020 16:00:00,2.33
10/9/2020 16:00:00,2.3
10/13/2020 16:00:00,2.26
10/14/2020 16:00:00,2.28
10/15/2020 16:00:00,2.2
10/16/2020 16:00:00,2.31
10/19/2020 16:00:00,2.3
10/20/2020 16:00:00,2.3
10/21/2020 16:00:00,2.26
10/22/2020 16:00:00,2.37
10/23/2020 16:00:00,3.18
10/26/2020 16:00:00,3.05
10/27/2020 16:00:00,3.07
10/28/2020 16:00:00,2.94
10/29/2020 16:00:00,3.01
10/30/2020 16:00:00,2.93
11/2/2020 16:00:00,3.03
11/3/2020 16:00:00,3.05
11/4/2020 16:00:00,3.01
11/5/2020 16:00:00,3.06
11/6/2020 16:00:00,3.01
11/9/2020 16:00:00,3.58
11/10/2020 16:00:00,3.7
11/11/2020 16:00:00,3.59
11/12/2020 16:00:00,3.36
11/13/2020 16:00:00,3.54
11/16/2020 16:00:00,3.85
11/17/2020 16:00:00,4.02
11/18/2020 16:00:00,4.13
11/19/2020 16:00:00,4.19
11/20/2020 16:00:00,4.08
11/23/2020 16:00:00,4.18
11/24/2020 16:00:00,4.38
11/25/2020 16:00:00,4.24
11/26/2020 16:00:00,4.28
11/27/2020 16:00:00,4.42
11/30/2020 16:00:00,4.29
12/1/2020 16:00:00,4.27
12/2/2020 16:00:00,4.28
12/3/2020 16:00:00,4.36
12/4/2020 16:00:00,4.48
12/7/2020 16:00:00,4.45
12/8/2020 16:00:00,4.35
12/9/2020 16:00:00,4.2
12/10/2020 16:00:00,4.15
12/11/2020 16:00:00,4.11
12/14/2020 16:00:00,4.13
12/15/2020 16:00:00,4.13
12/16/2020 16:00:00,3.91
12/17/2020 16:00:00,3.88
12/18/2020 16:00:00,3.75
12/21/2020 16:00:00,3.65
12/22/2020 16:00:00,3.56
12/23/2020 16:00:00,3.66
12/24/2020 16:00:00,3.65
12/29/2020 16:00:00,3.6
12/30/2020 16:00:00,3.7
